lead_id,advisor_crd,contacted_date,target,tenure_months,tenure_bucket,is_tenure_missing,industry_tenure_months,experience_years,experience_bucket,is_experience_missing,mobility_3yr,mobility_tier,firm_rep_count_at_contact,firm_rep_count_12mo_ago,firm_departures_12mo,firm_arrivals_12mo,firm_net_change_12mo,firm_stability_tier,has_firm_data,is_wirehouse,is_broker_protocol,has_email,has_linkedin,has_fintrx_match,has_employment_history,is_linkedin_sourced,is_provided_list,mobility_x_heavy_bleeding,short_tenure_x_high_mobility,tenure_bucket_x_mobility,is_recent_mover,days_since_last_move,firm_departures_corrected,bleeding_velocity_encoded,recent_mover_x_bleeding,is_independent_ria,is_ia_rep_type,is_dual_registered,independent_ria_x_ia_rep
00QVS0000041iHT2AY,2672723,2024-04-16,0,7,0-12,0,229,19.083333333333332,15-20,0,1,Low_Mobility,828,579,450,715,265,Growing,1,0,1,1,1,1,1,0,1,0,0,1,0,9999,293,2,0,0,0,0,0
00QVS000005i6Pm2AI,5303550,2024-04-16,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS0000041iHY2AY,5415732,2024-04-16,0,45,24-48,0,517,43.083333333333336,20+,0,0,Stable,33,42,32,22,-10,Light_Bleeding,1,0,1,0,1,1,1,0,1,0,0,0,0,9999,17,1,0,0,0,0,0
00QVS000005i6Pw2AI,6998333,2024-04-16,0,68,48-120,0,0,0.0,0-5,0,0,Stable,0,16,16,0,-16,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,83,14,3,1,0,0,0,0
00QVS000005i6QX2AY,6534299,2024-04-16,0,104,48-120,0,0,0.0,0-5,0,0,Stable,0,6,6,0,-6,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,329,6,2,1,1,1,0,1
00QVS0000041iHW2AY,5488041,2024-04-16,0,187,120+,0,0,0.0,0-5,0,0,Stable,4,4,0,0,0,Stable,1,0,0,1,1,1,1,0,1,0,0,0,0,9999,0,0,0,1,0,1,0
00QVS000005i6Q62AI,1605754,2024-04-16,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005Umlc2AC,6831959,2024-04-16,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,1,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005i6QU2AY,5595250,2024-04-16,0,99,48-120,0,220,18.333333333333332,15-20,0,0,Stable,65,44,2,23,21,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,3025,2,0,0,1,1,0,1
00QVS0000041iGx2AI,4831284,2024-04-16,0,86,48-120,0,293,24.416666666666668,20+,0,0,Stable,16,19,4,1,-3,Light_Bleeding,1,0,1,1,1,1,1,0,1,0,0,0,0,9999,0,0,0,0,0,1,0
00QVS000005i6Pz2AI,3063323,2024-04-16,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005i6Ps2AI,705722,2024-04-16,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005i6QA2AY,4670496,2024-04-16,0,68,48-120,0,375,31.25,20+,0,0,Stable,65,44,2,23,21,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,2066,2,0,0,1,1,0,1
00QVS000005i6QV2AY,5858638,2024-04-16,0,33,24-48,0,206,17.166666666666668,15-20,0,2,High_Mobility,267,354,189,102,-87,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,1,0,4,0,910,102,2,0,0,0,0,0
00QVS000005i6Qb2AI,6437579,2024-04-16,0,44,24-48,0,70,5.833333333333333,5-10,0,0,Stable,65,44,2,23,21,Growing,1,0,0,1,1,1,1,0,1,0,0,0,0,1327,2,0,0,1,1,0,1
00QVS000005i6Qe2AI,4959741,2024-04-16,0,52,48-120,0,314,26.166666666666668,20+,0,0,Stable,0,17,18,1,-17,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,340,17,2,1,1,1,0,1
00QVS000005i6Qd2AI,3270397,2024-04-16,0,60,48-120,0,456,38.0,20+,0,0,Stable,0,9,9,0,-9,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,223,8,2,1,1,1,0,1
00QVS0000041iHL2AY,5752054,2024-04-16,0,91,48-120,0,219,18.25,15-20,0,0,Stable,2535,3212,1316,679,-637,Heavy_Bleeding,1,1,0,1,1,1,1,0,1,0,0,0,0,2751,839,2,0,1,1,0,1
00QVS000005i6QK2AY,2434395,2024-04-16,0,138,120+,0,154,12.833333333333334,10-15,0,0,Stable,0,11,11,0,-11,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,251,8,1,1,1,1,0,1
00QVS0000041iG82AI,5797091,2024-04-16,0,154,120+,0,0,0.0,0-5,0,0,Stable,1,4,3,0,-3,Light_Bleeding,1,0,0,1,1,1,1,0,1,0,0,0,0,3962,2,0,0,1,1,0,1
00QVS0000041iHQ2AY,5058188,2024-04-16,0,87,48-120,0,143,11.916666666666666,10-15,0,0,Stable,15,19,7,3,-4,Light_Bleeding,1,1,1,1,1,1,1,0,1,0,0,0,0,2371,7,2,0,1,0,1,0
00QVS000005i6Px2AI,1563684,2024-04-16,0,2,0-12,0,960,80.0,20+,0,1,Low_Mobility,365,334,38,69,31,Growing,1,0,1,0,1,1,1,0,1,0,0,1,0,3091,24,2,0,1,0,1,0
00QVS0000041iHV2AY,5376171,2024-04-16,0,61,48-120,0,124,10.333333333333334,10-15,0,0,Stable,488,497,30,21,-9,Light_Bleeding,1,0,0,1,1,1,1,0,1,0,0,0,0,9999,19,2,0,0,0,1,0
00QVS000005i6Pr2AI,4362079,2024-04-16,0,79,48-120,0,199,16.583333333333332,15-20,0,0,Stable,0,89,89,0,-89,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,357,70,2,1,0,0,0,0
00QVS000005i6QP2AY,5935993,2024-04-16,0,49,48-120,0,342,28.5,20+,0,0,Stable,25,107,99,9,-90,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,0,0,1503,53,1,0,0,0,0,0
00QVS000005i6QJ2AY,4546873,2024-04-16,0,18,12-24,0,755,62.916666666666664,20+,0,1,Low_Mobility,25,107,99,9,-90,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,1,1,7,53,1,1,1,1,0,1
00QVS000005i6Pn2AI,4873962,2024-04-16,0,218,120+,0,10,0.8333333333333334,0-5,0,0,Stable,1010,1506,630,163,-467,Heavy_Bleeding,1,1,1,0,1,1,1,0,1,0,0,0,0,4978,526,2,0,1,1,0,1
00QVS0000041iGD2AY,4617455,2024-04-16,0,177,120+,0,107,8.916666666666666,5-10,0,0,Stable,2535,3212,1316,679,-637,Heavy_Bleeding,1,1,0,1,1,1,1,0,1,0,0,0,0,3351,839,2,0,1,0,1,0
00QVS000005i6QB2AY,3227126,2024-04-16,0,66,48-120,0,184,15.333333333333334,15-20,0,0,Stable,0,13,13,0,-13,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,362,1,0,0,1,1,0,1
00QVS0000041iG72AI,5940782,2024-04-16,0,154,120+,0,0,0.0,0-5,0,0,Stable,5,12,10,3,-7,Light_Bleeding,1,0,0,1,1,1,1,0,1,0,0,0,0,3641,8,2,0,1,1,0,1
00QVS0000041iHU2AY,6677646,2024-04-16,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,1,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005znCg2AI,6525468,2024-04-17,0,68,48-120,0,0,0.0,0-5,0,0,Stable,547,886,550,238,-312,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,1350,407,2,0,0,0,1,0
00QVS000005znCG2AY,5421191,2024-04-17,0,83,48-120,0,102,8.5,5-10,0,0,Stable,1602,2723,1492,557,-935,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,1881,930,2,0,0,0,1,0
00QVS000005znCK2AY,2621920,2024-04-17,0,85,48-120,0,658,54.833333333333336,20+,0,0,Stable,547,886,550,238,-312,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,1959,407,2,0,0,0,1,0
00QVS000005zoVt2AI,6487630,2024-04-17,0,1,0-12,0,60,5.0,5-10,0,1,Low_Mobility,65,44,2,23,21,Growing,1,0,0,0,1,1,1,0,1,0,0,1,1,47,2,0,0,1,1,0,1
00QVS000005znCZ2AY,6078341,2024-04-17,0,138,120+,0,89,7.416666666666667,5-10,0,0,Stable,992,1353,638,293,-345,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,1596,517,2,0,0,0,1,0
00QVS000005zksg2AA,6141064,2024-04-17,0,0,Unknown,1,0,12.75,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,4055,0,0,0,1,1,0,1
00QDn000008CdDJMA0,6230341,2024-04-17,0,0,Unknown,1,0,10.916666666666666,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,1,1,0,0,1,0,0,0,0,3394,0,0,0,1,1,0,1
00QVS000005zoVr2AI,5521788,2024-04-17,0,82,48-120,0,169,14.083333333333334,10-15,0,0,Stable,52,75,24,1,-23,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,0,1,357,14,1,1,1,1,0,1
00QVS0000041iGk2AI,6105538,2024-04-17,0,7,0-12,0,374,31.166666666666668,20+,0,1,Low_Mobility,827,579,451,716,265,Growing,1,0,1,1,1,1,1,0,1,0,0,1,0,9999,293,2,0,0,0,1,0
00QVS000005zoWa2AI,5028934,2024-04-17,0,92,48-120,0,489,40.75,20+,0,0,Stable,52,75,24,1,-23,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,0,1,357,14,1,1,1,1,0,1
00QDn000009qyM3MAI,6955590,2024-04-17,0,0,Unknown,1,0,7.5,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,2140,0,0,0,0,0,0,0
00QVS000005znCM2AY,4420494,2024-04-17,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS0000041iGK2AY,6372577,2024-04-17,0,41,24-48,0,132,11.0,10-15,0,0,Stable,627,473,437,591,154,Growing,1,0,0,1,1,1,1,0,1,0,0,0,0,1539,246,2,0,1,1,0,1
00QVS000005zksb2AA,6991977,2024-04-17,0,0,Unknown,1,0,6.083333333333333,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,1623,0,0,0,0,0,0,0
00QVS000005Umlv2AC,6978338,2024-04-17,0,0,Unknown,1,0,7.416666666666667,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,1,1,0,0,1,0,0,0,0,2126,0,0,0,0,0,0,0
00QVS000005zoXN2AY,6208776,2024-04-17,0,82,48-120,0,43,3.5833333333333335,0-5,0,0,Stable,52,75,24,1,-23,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,0,1,236,14,1,1,1,1,0,1
00QVS000005znCB2AY,2878061,2024-04-17,0,159,120+,0,365,30.416666666666668,20+,0,0,Stable,2145,3359,1569,400,-1169,Heavy_Bleeding,1,1,1,0,1,1,1,0,1,0,0,0,0,4051,1346,3,0,0,0,1,0
00QVS000005zksX2AQ,7300716,2024-04-17,0,0,Unknown,1,0,5.166666666666667,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,0,1,0,0,1,0,0,0,0,1295,0,0,0,0,0,0,0
00QVS000005zksh2AA,4777896,2024-04-17,0,138,120+,0,146,12.166666666666666,10-15,0,0,Stable,2418,2989,1470,998,-472,Heavy_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,0,3303,1032,2,0,1,1,0,1
00QVS000005zoXV2AY,3128823,2024-04-17,0,91,48-120,0,548,45.666666666666664,20+,0,0,Stable,0,7,8,1,-7,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,299,7,2,1,1,1,0,1
00QVS000005zoWc2AI,4648332,2024-04-17,0,36,24-48,0,504,42.0,20+,0,0,Stable,0,6,6,0,-6,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,323,6,2,1,1,1,0,1
00QVS000005zksq2AA,5496116,2024-04-17,0,96,48-120,0,59,4.916666666666667,0-5,0,0,Stable,0,1,1,0,-1,Light_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,1,9,2,0,0,1,1,0,1
00QVS000005zkt62AA,5119583,2024-04-17,0,147,120+,0,194,16.166666666666668,15-20,0,0,Stable,620,969,456,107,-349,Heavy_Bleeding,1,1,0,1,0,1,1,0,1,0,0,0,0,3018,313,2,0,1,1,0,1
00QVS000005zkt92AA,6268814,2024-04-17,0,81,48-120,0,130,10.833333333333334,10-15,0,0,Stable,0,0,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,0,1566,0,0,0,1,1,0,1
00QVS000005zksU2AQ,7013382,2024-04-17,0,0,Unknown,1,0,7.25,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,2049,0,0,0,1,1,0,1
00QVS000005UmnU2AS,6592031,2024-04-17,0,91,48-120,0,10,0.8333333333333334,0-5,0,0,Stable,8,6,9,11,2,Growing,1,0,0,1,1,1,1,0,1,0,0,0,0,1458,6,2,0,1,1,0,1
00QVS000005zoWY2AY,5160764,2024-04-17,0,152,120+,0,35,2.9166666666666665,0-5,0,0,Stable,60,80,39,20,-19,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,547,17,2,0,0,0,0,0
00QVS000005zoXQ2AY,6490819,2024-04-17,0,58,48-120,0,0,0.0,0-5,0,0,Stable,0,0,0,0,0,Stable,1,0,0,0,1,1,1,0,1,0,0,0,0,1140,0,0,0,1,1,0,1
00QVS0000041iGN2AY,6156643,2024-04-17,0,83,48-120,0,133,11.083333333333334,10-15,0,0,Stable,1,2,1,0,-1,Light_Bleeding,1,0,0,1,1,1,1,0,1,0,0,0,0,881,0,0,0,1,1,0,1
00QVS000005zoWe2AI,6982698,2024-04-17,0,39,24-48,0,118,9.833333333333334,5-10,0,0,Stable,513,928,493,78,-415,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,724,382,2,0,1,1,0,1
00QVS000005znCd2AI,5658967,2024-04-17,0,134,120+,0,45,3.75,0-5,0,0,Stable,636,635,133,144,11,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,1846,80,2,0,0,0,1,0
00QVS000005zoX32AI,6526586,2024-04-17,0,8,0-12,0,138,11.5,10-15,0,1,Low_Mobility,40,48,24,16,-8,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,1,0,9999,17,3,0,0,0,0,0
00QVS000005Umlq2AC,6081057,2024-04-17,0,133,120+,0,82,6.833333333333333,5-10,0,0,Stable,2479,3800,1716,505,-1211,Heavy_Bleeding,1,1,1,1,1,1,1,0,1,0,0,0,0,1633,1444,2,0,1,1,0,1
00QVS000005zoXT2AY,6186369,2024-04-17,0,117,48-120,0,13,1.0833333333333333,0-5,0,0,Stable,0,13,13,0,-13,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,391,1,0,0,1,1,0,1
00QVS000005zkt22AA,2680207,2024-04-17,0,59,48-120,0,810,67.5,20+,0,0,Stable,6,10,7,3,-4,Light_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,0,9999,4,3,0,1,1,0,1
00QVS000005zoW12AI,6418285,2024-04-17,0,94,48-120,0,0,0.0,0-5,0,1,Low_Mobility,24,22,1,3,2,Growing,1,0,0,0,1,1,1,0,1,0,0,3,0,3033,15,3,0,0,0,1,0
00QDn000009rFNhMAM,7094534,2024-04-17,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,0,0,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005zksz2AA,4297932,2024-04-17,0,64,48-120,0,551,45.916666666666664,20+,0,0,Stable,1,1,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,0,9999,0,0,0,0,0,1,0
00QVS000005zkss2AA,2978087,2024-04-17,0,143,120+,0,572,47.666666666666664,20+,0,0,Stable,1002,1506,638,164,-474,Heavy_Bleeding,1,1,1,0,0,1,1,0,1,0,0,0,0,887,525,2,0,0,0,1,0
00QVS000005zksn2AA,5867319,2024-04-17,0,159,120+,0,0,0.0,0-5,0,0,Stable,58,79,34,13,-21,Heavy_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,0,957,53,2,0,1,1,0,1
00QVS0000041iGh2AI,6148833,2024-04-17,0,88,48-120,0,98,8.166666666666666,5-10,0,0,Stable,25,49,38,14,-24,Heavy_Bleeding,1,0,0,1,1,1,1,0,1,0,0,0,0,1694,21,3,0,0,0,0,0
00QVS000005zkso2AA,6656382,2024-04-17,0,72,48-120,0,21,1.75,0-5,0,0,Stable,58,79,34,13,-21,Heavy_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,0,940,53,2,0,1,1,0,1
00QVS000005znCf2AI,6695205,2024-04-17,0,34,24-48,0,58,4.833333333333333,0-5,0,1,Low_Mobility,2,2,0,0,0,Stable,1,0,0,0,1,1,1,0,1,0,0,2,0,9999,0,0,0,0,0,0,0
00QVS000004MNU52AO,4017247,2024-04-17,0,198,120+,0,3,0.25,0-5,0,0,Stable,0,16,16,0,-16,Heavy_Bleeding,1,0,0,1,1,1,1,0,1,0,0,0,1,84,14,3,1,1,1,0,1
00QVS000005zktA2AQ,6960913,2024-04-17,0,0,Unknown,1,0,5.5,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,1430,0,0,0,1,1,0,1
00QVS000005zoX52AI,6333008,2024-04-17,0,68,48-120,0,82,6.833333333333333,5-10,0,0,Stable,619,728,181,73,-108,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,636,95,2,0,1,0,1,0
00QVS000005znCI2AY,5207071,2024-04-17,0,167,120+,0,157,13.083333333333334,10-15,0,0,Stable,419,420,37,37,0,Stable,1,0,0,0,1,1,1,0,1,0,0,0,0,1604,15,3,0,0,0,1,0
00QDn000009tNYxMAM,6532550,2024-04-17,0,0,Unknown,1,0,9.916666666666666,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,3018,0,0,0,1,1,0,1
00QVS0000041iGe2AI,5287073,2024-04-17,0,77,48-120,0,603,50.25,20+,0,0,Stable,933,934,157,157,0,Stable,1,0,0,1,1,1,1,0,1,0,0,0,0,2812,74,3,0,1,1,0,1
00QVS000005zktG2AQ,6649859,2024-04-17,0,0,Unknown,1,0,9.5,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,0,1,0,0,1,0,0,0,0,2872,0,0,0,1,1,0,1
00QVS000005zktD2AQ,6907522,2024-04-17,0,73,48-120,0,0,0.0,0-5,0,0,Stable,6,6,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,0,9999,0,0,0,1,1,0,1
00QVS0000041iGU2AY,4808937,2024-04-17,0,180,120+,0,110,9.166666666666666,5-10,0,0,Stable,0,0,0,0,0,Stable,1,0,0,1,1,1,1,0,1,0,0,0,0,5335,2,0,0,0,0,1,0
00QVS000005zksc2AA,4641984,2024-04-17,0,0,Unknown,1,0,11.5,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,3605,0,0,0,0,0,0,0
00QVS000005zkt42AA,7173527,2024-04-17,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005znC92AI,4767145,2024-04-17,0,31,24-48,0,313,26.083333333333332,20+,0,1,Low_Mobility,3131,2734,350,787,437,Growing,1,0,0,0,1,1,1,0,1,0,0,2,0,9999,235,2,0,0,0,1,0
00QVS000005zoWt2AI,2180883,2024-04-17,0,104,48-120,0,200,16.666666666666668,15-20,0,0,Stable,5,5,0,0,0,Stable,1,0,0,0,1,1,1,0,1,0,0,0,1,98,5,1,1,1,1,0,1
00QVS000005zksV2AQ,6907843,2024-04-17,0,0,Unknown,1,0,7.833333333333333,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,2256,0,0,0,1,1,0,1
00QVS000005zoXE2AY,2814232,2024-04-17,0,87,48-120,0,243,20.25,20+,0,0,Stable,0,26,29,3,-26,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,135,22,1,1,1,1,0,1
00QVS000005zkt02AA,4378651,2024-04-17,0,81,48-120,0,352,29.333333333333332,20+,0,0,Stable,4,4,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,1,38,3,3,0,1,1,0,1
00QVS000005zoWr2AI,4037606,2024-04-17,0,235,120+,0,28,2.3333333333333335,0-5,0,0,Stable,0,27,27,0,-27,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,357,21,2,1,1,1,0,1
00QVS000005zoXK2AY,7225017,2024-04-17,0,49,48-120,0,0,0.0,0-5,0,0,Stable,65,44,2,23,21,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,1478,2,0,0,1,1,0,1
00QVS0000041iGL2AY,5990888,2024-04-17,0,41,24-48,0,178,14.833333333333334,10-15,0,0,Stable,0,0,0,0,0,Stable,1,0,0,1,1,1,1,0,1,0,0,0,0,894,0,0,0,1,1,0,1
00QVS000005zksv2AA,5537359,2024-04-17,0,66,48-120,0,122,10.166666666666666,10-15,0,0,Stable,21,21,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,0,9999,0,0,0,1,1,0,1
00QVS000005zksw2AA,7171562,2024-04-17,0,0,Unknown,1,0,6.166666666666667,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,1674,0,0,0,0,0,0,0
00QVS000005zksl2AA,6599795,2024-04-17,0,70,48-120,0,0,0.0,0-5,0,0,Stable,17,28,15,4,-11,Heavy_Bleeding,1,0,1,1,0,1,1,0,1,0,0,0,0,9999,5,3,0,1,1,0,1
00QVS0000041iGl2AI,4467256,2024-04-17,0,69,48-120,0,116,9.666666666666666,5-10,0,0,Stable,0,0,0,0,0,Stable,1,0,0,1,1,1,1,0,1,0,0,0,0,1260,0,0,0,0,0,0,0
00QVS000005zkt82AA,5805862,2024-04-17,0,94,48-120,0,0,0.0,0-5,0,0,Stable,36,41,10,5,-5,Light_Bleeding,1,0,1,1,0,1,1,0,1,0,0,0,0,2710,6,2,0,1,1,0,1
00QVS000005zoXa2AI,6217738,2024-04-17,0,107,48-120,0,49,4.083333333333333,0-5,0,0,Stable,10,190,187,7,-180,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,205,74,2,1,1,1,0,1
00QVS000005zoWv2AI,6346673,2024-04-17,0,60,48-120,0,65,5.416666666666667,5-10,0,0,Stable,65,44,2,23,21,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,9999,2,0,0,0,0,0,0
00QVS000005zoXY2AY,6103447,2024-04-17,0,1,0-12,0,218,18.166666666666668,15-20,0,1,Low_Mobility,65,44,2,23,21,Growing,1,0,0,0,1,1,1,0,1,0,0,1,0,9999,2,0,0,1,1,0,1
00QVS000005znCQ2AY,5984255,2024-04-17,0,142,120+,0,0,0.0,0-5,0,0,Stable,2539,3218,1317,681,-636,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,988,837,2,0,0,0,1,0
00QVS000005znC82AI,7041770,2024-04-17,0,0,Unknown,1,0,6.833333333333333,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,1897,0,0,0,0,0,0,0
00QVS000005zoWi2AI,6749348,2024-04-17,0,28,24-48,0,167,13.916666666666666,10-15,0,1,Low_Mobility,65,44,2,23,21,Growing,1,0,0,0,1,1,1,0,1,0,0,2,0,861,2,0,0,1,1,0,1
00QVS0000041iGa2AI,5258946,2024-04-17,0,122,120+,0,139,11.583333333333334,10-15,0,0,Stable,2710,2661,137,184,47,Growing,1,0,0,1,1,1,1,0,1,0,0,0,0,2294,66,2,0,1,1,0,1
00QVS000005zktE2AQ,6458255,2024-04-17,0,0,Unknown,1,0,10.75,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,3334,0,0,0,0,0,0,0
00QVS000005zoWx2AI,7028561,2024-04-17,0,0,Unknown,1,0,6.75,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,1878,0,0,0,0,0,0,0
00QVS000005zkt52AA,7078875,2024-04-17,0,0,Unknown,1,0,6.583333333333333,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,1815,0,0,0,1,1,0,1
00QVS000005zksZ2AQ,6540461,2024-04-17,0,92,48-120,0,11,0.9166666666666666,0-5,0,0,Stable,113,142,59,30,-29,Heavy_Bleeding,1,0,0,0,0,1,1,0,1,0,0,0,0,1360,48,3,0,0,0,0,0
00QVS000005znCb2AI,6374692,2024-04-17,0,39,24-48,0,295,24.583333333333332,20+,0,0,Stable,6,5,3,4,1,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,1043,13,3,0,0,0,1,0
00QVS000005znCa2AI,5751096,2024-04-17,0,51,48-120,0,210,17.5,15-20,0,0,Stable,6,5,3,4,1,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,1043,13,3,0,0,0,1,0
00QVS000005znCY2AY,2908882,2024-04-17,0,135,120+,0,160,13.333333333333334,10-15,0,0,Stable,6,5,3,4,1,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,3673,13,3,0,0,0,1,0
00QVS000005znCJ2AY,2500378,2024-04-17,0,51,48-120,0,969,80.75,20+,0,0,Stable,2539,3218,1317,681,-636,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,9999,837,2,0,1,0,1,0
00QVS0000041iGX2AY,5089368,2024-04-17,0,77,48-120,0,535,44.583333333333336,20+,0,0,Stable,2539,3218,1317,681,-636,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,1791,837,2,0,0,0,1,0
00QVS000005znC72AI,5978062,2024-04-17,0,130,120+,0,55,4.583333333333333,0-5,0,0,Stable,6,5,3,4,1,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,1385,13,3,0,0,0,0,0
00QVS000005znCF2AY,4752184,2024-04-17,0,169,120+,0,198,16.5,15-20,0,0,Stable,459,2881,2832,230,-2602,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,2049,102,2,0,0,0,1,0
00QVS000005Umll2AC,5358051,2024-04-17,0,162,120+,0,0,0.0,0-5,0,0,Stable,670,637,73,114,41,Growing,1,0,1,1,1,1,1,0,1,0,0,0,0,956,46,2,0,1,1,0,1
00QVS000005znCc2AI,5209345,2024-04-17,0,165,120+,0,2070,172.5,20+,0,0,Stable,6,5,3,4,1,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,1043,13,3,0,0,0,1,0
